,From,To,Product_ID,Demand,trfQty
3216,Supplier,Surabaya-WH20,PROD1065,325,325
3217,Surabaya-WH1,Jakarta-WH7,PROD1077,648,105
3218,Surabaya-WH1,Surabaya-WH8,PROD1077,135,71
3219,Surabaya-WH1,Jakarta-WH12,PROD1077,72,16
3220,Surabaya-WH1,Jakarta-WH14,PROD1077,264,75
3221,Surabaya-WH1,Surabaya-WH20,PROD1077,513,51
3222,Bandung-WH3,Bandung-WH9,PROD1077,260,109
3223,Surabaya-WH4,Surabaya-WH8,PROD1077,135,16
3224,Jakarta-WH5,Jakarta-WH7,PROD1077,648,171
3225,Bandung-WH6,Jakarta-WH2,PROD1077,500,352
3226,Surabaya-WH10,Surabaya-WH8,PROD1077,135,15
3227,Bali-WH11,Bandung-WH9,PROD1077,260,53
3228,Bali-WH11,Bali-WH17,PROD1077,336,287
3229,Jakarta-WH13,Jakarta-WH2,PROD1077,500,73
3230,Jakarta-WH13,Jakarta-WH7,PROD1077,648,173
3231,Surabaya-WH15,Surabaya-WH20,PROD1077,513,25
3232,Bandung-WH16,Bandung-WH9,PROD1077,260,64
3233,Bandung-WH16,Jakarta-WH12,PROD1077,72,17
3234,Bali-WH18,Bali-WH17,PROD1077,336,34
3235,Surabaya-WH19,Surabaya-WH20,PROD1077,513,91
3236,Supplier,Surabaya-WH1,PROD1077,275,275
3237,Supplier,Bandung-WH6,PROD1077,520,520
3238,Supplier,Bali-WH11,PROD1077,138,138
3239,Supplier,Jakarta-WH13,PROD1077,175,175
3240,Supplier,Bandung-WH16,PROD1077,576,576
3241,Supplier,Bali-WH18,PROD1077,240,240
3242,Supplier,Surabaya-WH20,PROD1077,513,88
3243,Surabaya-WH1,Jakarta-WH2,PROD1112,525,192
3244,Surabaya-WH1,Surabaya-WH20,PROD1112,720,237
3245,Bandung-WH3,Jakarta-WH2,PROD1112,525,64
3246,Bandung-WH3,Jakarta-WH14,PROD1112,624,113
3247,Surabaya-WH4,Surabaya-WH20,PROD1112,720,143
3248,Jakarta-WH5,Jakarta-WH13,PROD1112,625,51
3249,Jakarta-WH5,Jakarta-WH14,PROD1112,624,39
3250,Bandung-WH6,Jakarta-WH2,PROD1112,525,158
3251,Jakarta-WH7,Jakarta-WH2,PROD1112,525,55
3252,Bandung-WH9,Jakarta-WH2,PROD1112,525,35
3253,Surabaya-WH10,Surabaya-WH8,PROD1112,460,23
3254,Surabaya-WH10,Bali-WH18,PROD1112,696,278
3255,Surabaya-WH10,Surabaya-WH20,PROD1112,720,99
3256,Jakarta-WH12,Jakarta-WH13,PROD1112,625,308
3257,Surabaya-WH15,Surabaya-WH20,PROD1112,720,145
3258,Bandung-WH16,Jakarta-WH14,PROD1112,624,246
3259,Bali-WH17,Bali-WH11,PROD1112,351,253
3260,Bali-WH17,Bali-WH18,PROD1112,696,82
3261,Surabaya-WH19,Surabaya-WH20,PROD1112,720,17
3262,Supplier,Surabaya-WH1,PROD1112,336,336
3263,Supplier,Bandung-WH3,PROD1112,572,572
3264,Supplier,Surabaya-WH4,PROD1112,667,667
3265,Supplier,Jakarta-WH7,PROD1112,286,286
3266,Supplier,Surabaya-WH8,PROD1112,460,256
3267,Supplier,Surabaya-WH10,PROD1112,360,360
3268,Supplier,Jakarta-WH12,PROD1112,312,312
3269,Supplier,Bandung-WH16,PROD1112,250,250
3270,Supplier,Bali-WH17,PROD1112,650,650
3271,Supplier,Surabaya-WH19,PROD1112,175,175
3272,Surabaya-WH1,Surabaya-WH10,PROD1010,360,48
3273,Surabaya-WH4,Surabaya-WH15,PROD1010,675,447
3274,Bandung-WH6,Bandung-WH16,PROD1010,625,84
3275,Jakarta-WH7,Jakarta-WH2,PROD1010,725,154
3276,Jakarta-WH7,Bandung-WH16,PROD1010,625,209
3277,Bali-WH11,Bandung-WH16,PROD1010,625,28
3278,Bali-WH11,Bali-WH17,PROD1010,400,284
3279,Jakarta-WH12,Jakarta-WH2,PROD1010,725,226
3280,Jakarta-WH13,Jakarta-WH5,PROD1010,598,92
3281,Jakarta-WH14,Jakarta-WH2,PROD1010,725,195
3282,Jakarta-WH14,Jakarta-WH5,PROD1010,598,84
3283,Bali-WH18,Bandung-WH3,PROD1010,264,177
3284,Bali-WH18,Bandung-WH9,PROD1010,391,198
3285,Bali-WH18,Bali-WH17,PROD1010,400,57
3286,Surabaya-WH19,Surabaya-WH10,PROD1010,360,48
3287,Surabaya-WH20,Bandung-WH3,PROD1010,264,27
3288,Surabaya-WH20,Surabaya-WH8,PROD1010,384,80
3289,Surabaya-WH20,Surabaya-WH10,PROD1010,360,68
3290,Surabaya-WH20,Surabaya-WH15,PROD1010,675,26
3291,Supplier,Surabaya-WH1,PROD1010,525,496
3292,Supplier,Surabaya-WH4,PROD1010,546,546
3293,Supplier,Bandung-WH6,PROD1010,336,336
3294,Supplier,Jakarta-WH7,PROD1010,115,115
3295,Supplier,Bali-WH11,PROD1010,216,216
3296,Supplier,Jakarta-WH12,PROD1010,216,216
3297,Supplier,Jakarta-WH13,PROD1010,648,648
3298,Supplier,Jakarta-WH14,PROD1010,325,325
3299,Supplier,Bali-WH18,PROD1010,756,756
3300,Supplier,Surabaya-WH19,PROD1010,52,52
3301,Surabaya-WH1,Surabaya-WH20,PROD1003,725,55
3302,Jakarta-WH5,Jakarta-WH2,PROD1003,450,70
3303,Jakarta-WH7,Jakarta-WH14,PROD1003,200,106
3304,Surabaya-WH8,Bali-WH11,PROD1003,459,250
3305,Bandung-WH9,Bali-WH11,PROD1003,459,31
3306,Surabaya-WH10,Bali-WH11,PROD1003,459,1
3307,Surabaya-WH10,Bali-WH18,PROD1003,575,80
3308,Jakarta-WH12,Jakarta-WH2,PROD1003,450,167
3309,Jakarta-WH12,Jakarta-WH14,PROD1003,200,30
3310,Jakarta-WH13,Bandung-WH3,PROD1003,675,59
3311,Jakarta-WH13,Bandung-WH6,PROD1003,182,48
3312,Jakarta-WH13,Jakarta-WH14,PROD1003,200,25
3313,Bandung-WH16,Bandung-WH3,PROD1003,675,261
3314,Bandung-WH16,Bali-WH18,PROD1003,575,125
3315,Bali-WH17,Bali-WH11,PROD1003,459,116
3316,Surabaya-WH19,Bali-WH18,PROD1003,575,164
3317,Surabaya-WH19,Surabaya-WH20,PROD1003,725,296
3318,Supplier,Surabaya-WH1,PROD1003,720,720
3319,Supplier,Surabaya-WH4,PROD1003,442,212
3320,Supplier,Jakarta-WH5,PROD1003,338,338
3321,Supplier,Jakarta-WH7,PROD1003,225,225
3322,Supplier,Surabaya-WH8,PROD1003,648,648
3323,Supplier,Bandung-WH9,PROD1003,360,360
3324,Supplier,Jakarta-WH12,PROD1003,621,621
3325,Supplier,Jakarta-WH13,PROD1003,345,345
3326,Supplier,Surabaya-WH15,PROD1003,672,246
3327,Supplier,Bandung-WH16,PROD1003,100,100
3328,Supplier,Bali-WH17,PROD1003,50,50
3329,Supplier,Surabaya-WH19,PROD1003,364,364
3330,Supplier,Surabaya-WH20,PROD1003,725,112
3331,Surabaya-WH1,Surabaya-WH8,PROD1018,312,33
3332,Surabaya-WH1,Surabaya-WH20,PROD1018,364,102
3333,Jakarta-WH2,Jakarta-WH7,PROD1018,702,60
3334,Bandung-WH3,Jakarta-WH13,PROD1018,400,39
3335,Bandung-WH3,Bali-WH18,PROD1018,408,10
3336,Surabaya-WH4,Bali-WH18,PROD1018,408,61
3337,Bandung-WH6,Jakarta-WH5,PROD1018,600,196
3338,Bandung-WH6,Bali-WH18,PROD1018,408,108
3339,Bandung-WH9,Jakarta-WH7,PROD1018,702,31
3340,Bandung-WH9,Jakarta-WH12,PROD1018,552,322
3341,Surabaya-WH10,Surabaya-WH8,PROD1018,312,151
3342,Surabaya-WH10,Bali-WH11,PROD1018,468,181
3343,Surabaya-WH10,Bali-WH18,PROD1018,408,19
3344,Jakarta-WH14,Jakarta-WH7,PROD1018,702,175
3345,Surabaya-WH15,Surabaya-WH20,PROD1018,364,187
3346,Bandung-WH16,Jakarta-WH7,PROD1018,702,271
3347,Bandung-WH16,Jakarta-WH13,PROD1018,400,106
3348,Bali-WH17,Bali-WH18,PROD1018,408,107
3349,Surabaya-WH19,Surabaya-WH8,PROD1018,312,114
3350,Supplier,Surabaya-WH1,PROD1018,312,312
3351,Supplier,Jakarta-WH2,PROD1018,672,672
3352,Supplier,Bandung-WH3,PROD1018,24,24
3353,Supplier,Surabaya-WH4,PROD1018,48,48
3354,Supplier,Bandung-WH6,PROD1018,600,600
3355,Supplier,Bandung-WH9,PROD1018,546,546
3356,Supplier,Surabaya-WH10,PROD1018,182,182
3357,Supplier,Jakarta-WH14,PROD1018,504,391
3358,Supplier,Surabaya-WH15,PROD1018,460,460
3359,Supplier,Bandung-WH16,PROD1018,425,425
3360,Supplier,Bali-WH17,PROD1018,475,475
3361,Supplier,Surabaya-WH19,PROD1018,624,624
3362,Jakarta-WH2,Jakarta-WH7,PROD1030,525,89
3363,Bandung-WH3,Surabaya-WH4,PROD1030,550,249
3364,Bandung-WH3,Bandung-WH9,PROD1030,594,117
3365,Bandung-WH3,Surabaya-WH20,PROD1030,156,8
3366,Jakarta-WH5,Jakarta-WH7,PROD1030,525,123
3367,Bandung-WH6,Bandung-WH9,PROD1030,594,225
3368,Bandung-WH6,Surabaya-WH19,PROD1030,575,37
3369,Bali-WH11,Surabaya-WH10,PROD1030,696,240
3370,Bali-WH11,Surabaya-WH19,PROD1030,575,11
3371,Jakarta-WH12,Jakarta-WH7,PROD1030,525,118
3372,Jakarta-WH12,Surabaya-WH8,PROD1030,552,70
3373,Jakarta-WH13,Jakarta-WH7,PROD1030,525,29
3374,Jakarta-WH13,Surabaya-WH19,PROD1030,575,82
3375,Jakarta-WH14,Jakarta-WH7,PROD1030,525,8
3376,Surabaya-WH15,Surabaya-WH1,PROD1030,276,170
3377,Surabaya-WH15,Surabaya-WH4,PROD1030,550,143
3378,Bandung-WH16,Surabaya-WH19,PROD1030,575,298
3379,Bali-WH17,Surabaya-WH19,PROD1030,575,74
3380,Bali-WH18,Surabaya-WH4,PROD1030,550,145
3381,Supplier,Surabaya-WH8,PROD1030,552,59
3382,Supplier,Bandung-WH16,PROD1030,416,416
3383,Surabaya-WH1,Jakarta-WH12,PROD1126,325,24
3384,Jakarta-WH2,Jakarta-WH12,PROD1126,325,33
3385,Bandung-WH3,Jakarta-WH5,PROD1126,750,342
3386,Bandung-WH3,Bandung-WH6,PROD1126,300,41
3387,Bandung-WH3,Bandung-WH9,PROD1126,168,57
3388,Bandung-WH3,Jakarta-WH12,PROD1126,325,11
3389,Bandung-WH3,Bandung-WH16,PROD1126,494,9
3390,Jakarta-WH7,Jakarta-WH14,PROD1126,750,430
3391,Surabaya-WH10,Surabaya-WH8,PROD1126,532,1
3392,Surabaya-WH10,Jakarta-WH12,PROD1126,325,62
3393,Surabaya-WH10,Surabaya-WH15,PROD1126,300,101
3394,Bali-WH11,Bali-WH17,PROD1126,576,54
3395,Jakarta-WH13,Jakarta-WH12,PROD1126,325,23
3396,Jakarta-WH13,Jakarta-WH14,PROD1126,750,156
3397,Bali-WH18,Bandung-WH16,PROD1126,494,224
3398,Bali-WH18,Bali-WH17,PROD1126,576,199
3399,Surabaya-WH19,Jakarta-WH12,PROD1126,325,41
3400,Surabaya-WH20,Surabaya-WH8,PROD1126,532,11
3401,Supplier,Jakarta-WH2,PROD1126,440,440
3402,Supplier,Bandung-WH3,PROD1126,625,625
3403,Supplier,Surabaya-WH4,PROD1126,650,180
3404,Supplier,Jakarta-WH7,PROD1126,725,725
3405,Supplier,Surabaya-WH8,PROD1126,532,262
3406,Supplier,Jakarta-WH13,PROD1126,276,276
3407,Supplier,Bali-WH18,PROD1126,24,24
3408,Supplier,Surabaya-WH19,PROD1126,400,400
3409,Surabaya-WH1,Surabaya-WH10,PROD1069,500,231
3410,Jakarta-WH2,Bandung-WH6,PROD1069,350,159
3411,Jakarta-WH2,Jakarta-WH14,PROD1069,675,82
3412,Jakarta-WH7,Jakarta-WH14,PROD1069,675,177
3413,Surabaya-WH8,Surabaya-WH4,PROD1069,728,339
3414,Surabaya-WH8,Surabaya-WH10,PROD1069,500,110
3415,Bandung-WH9,Bandung-WH3,PROD1069,754,243
3416,Bali-WH11,Bandung-WH16,PROD1069,216,2
3417,Jakarta-WH13,Jakarta-WH5,PROD1069,375,42
3418,Jakarta-WH13,Jakarta-WH12,PROD1069,600,326
3419,Jakarta-WH13,Jakarta-WH14,PROD1069,675,56
3420,Surabaya-WH15,Surabaya-WH10,PROD1069,500,150
3421,Bali-WH17,Bandung-WH3,PROD1069,754,99
3422,Bali-WH17,Bandung-WH16,PROD1069,216,116
3423,Bali-WH18,Bandung-WH3,PROD1069,754,165
3424,Bali-WH18,Bandung-WH6,PROD1069,350,163
3425,Surabaya-WH19,Surabaya-WH4,PROD1069,728,80
3426,Surabaya-WH20,Surabaya-WH4,PROD1069,728,261
3427,Supplier,Surabaya-WH1,PROD1069,621,621
3428,Supplier,Jakarta-WH2,PROD1069,96,96
3429,Supplier,Jakarta-WH7,PROD1069,672,672
3430,Supplier,Bandung-WH9,PROD1069,368,368
3431,Supplier,Bali-WH11,PROD1069,459,459
3432,Supplier,Jakarta-WH13,PROD1069,460,460
3433,Supplier,Surabaya-WH15,PROD1069,700,542
3434,Supplier,Bandung-WH16,PROD1069,216,30
3435,Supplier,Bali-WH17,PROD1069,504,504
3436,Supplier,Surabaya-WH19,PROD1069,168,168
3437,Supplier,Surabaya-WH20,PROD1069,216,216
3438,Surabaya-WH4,Bandung-WH9,PROD1006,672,36
3439,Surabaya-WH4,Surabaya-WH15,PROD1006,360,4
3440,Surabaya-WH4,Surabaya-WH19,PROD1006,500,82
3441,Jakarta-WH5,Jakarta-WH7,PROD1006,500,272
3442,Jakarta-WH5,Jakarta-WH14,PROD1006,552,106
3443,Bandung-WH6,Bandung-WH3,PROD1006,400,2
3444,Surabaya-WH8,Jakarta-WH7,PROD1006,500,60
3445,Surabaya-WH8,Surabaya-WH19,PROD1006,500,375
3446,Surabaya-WH10,Surabaya-WH15,PROD1006,360,302
3447,Bali-WH11,Bandung-WH3,PROD1006,400,198
3448,Bali-WH11,Bandung-WH9,PROD1006,672,14
3449,Bali-WH11,Bali-WH17,PROD1006,275,134
3450,Jakarta-WH12,Jakarta-WH2,PROD1006,325,257
3451,Jakarta-WH12,Jakarta-WH14,PROD1006,552,157
3452,Jakarta-WH13,Jakarta-WH2,PROD1006,325,46
3453,Bandung-WH16,Bandung-WH9,PROD1006,672,157
3454,Bali-WH18,Bandung-WH9,PROD1006,672,84
3455,Surabaya-WH20,Surabaya-WH19,PROD1006,500,29
3456,Supplier,Surabaya-WH1,PROD1006,576,287
3457,Supplier,Surabaya-WH4,PROD1006,260,260
3458,Supplier,Jakarta-WH5,PROD1006,75,75
3459,Supplier,Surabaya-WH8,PROD1006,138,138
3460,Supplier,Surabaya-WH10,PROD1006,322,234
3461,Supplier,Bali-WH11,PROD1006,638,638
3462,Supplier,Jakarta-WH12,PROD1006,144,144
3463,Supplier,Jakarta-WH13,PROD1006,72,72
3464,Supplier,Bali-WH18,PROD1006,528,528
3465,Supplier,Surabaya-WH20,PROD1006,145,145
3466,Bandung-WH3,Jakarta-WH2,PROD1023,54,39
3467,Bandung-WH3,Bandung-WH9,PROD1023,325,40
3468,Bandung-WH3,Bali-WH17,PROD1023,696,64
3469,Bandung-WH3,Surabaya-WH19,PROD1023,644,107
3470,Bandung-WH6,Surabaya-WH1,PROD1023,504,15
3471,Bandung-WH6,Jakarta-WH5,PROD1023,450,90
3472,Bandung-WH6,Surabaya-WH19,PROD1023,644,289
3473,Surabaya-WH8,Surabaya-WH15,PROD1023,437,338
3474,Surabaya-WH8,Surabaya-WH19,PROD1023,644,11
3475,Surabaya-WH10,Surabaya-WH4,PROD1023,368,105
3476,Surabaya-WH10,Surabaya-WH19,PROD1023,644,181
3477,Bali-WH11,Bali-WH17,PROD1023,696,235
3478,Jakarta-WH12,Jakarta-WH5,PROD1023,450,124
3479,Jakarta-WH12,Jakarta-WH14,PROD1023,624,114
3480,Jakarta-WH13,Jakarta-WH5,PROD1023,450,98
3481,Bandung-WH16,Jakarta-WH14,PROD1023,624,296
3482,Bali-WH18,Bali-WH17,PROD1023,696,293
3483,Surabaya-WH20,Surabaya-WH19,PROD1023,644,30
3484,Supplier,Bandung-WH3,PROD1023,150,150
3485,Supplier,Bandung-WH6,PROD1023,624,624
3486,Supplier,Jakarta-WH7,PROD1023,360,77
3487,Supplier,Surabaya-WH8,PROD1023,720,720
3488,Supplier,Surabaya-WH10,PROD1023,138,138
3489,Supplier,Surabaya-WH15,PROD1023,437,84
3490,Supplier,Surabaya-WH20,PROD1023,810,810
3491,Surabaya-WH1,Surabaya-WH8,PROD1090,650,150
3492,Surabaya-WH1,Surabaya-WH15,PROD1090,400,231
3493,Jakarta-WH5,Jakarta-WH12,PROD1090,360,227
3494,Bandung-WH6,Bandung-WH3,PROD1090,700,179
3495,Jakarta-WH7,Jakarta-WH2,PROD1090,216,144
3496,Jakarta-WH7,Surabaya-WH8,PROD1090,650,10
3497,Jakarta-WH7,Jakarta-WH14,PROD1090,550,200
3498,Jakarta-WH13,Jakarta-WH12,PROD1090,360,130
3499,Jakarta-WH13,Jakarta-WH14,PROD1090,550,12
3500,Bandung-WH16,Bandung-WH3,PROD1090,700,415
3501,Bandung-WH16,Surabaya-WH8,PROD1090,650,1
3502,Bandung-WH16,Bandung-WH9,PROD1090,275,41
3503,Bali-WH17,Surabaya-WH8,PROD1090,650,61
3504,Bali-WH17,Surabaya-WH10,PROD1090,216,36
3505,Bali-WH17,Bali-WH11,PROD1090,275,121
3506,Bali-WH17,Surabaya-WH19,PROD1090,216,30
3507,Bali-WH18,Surabaya-WH19,PROD1090,216,55
3508,Surabaya-WH20,Surabaya-WH4,PROD1090,520,58
3509,Surabaya-WH20,Surabaya-WH15,PROD1090,400,119
3510,Supplier,Surabaya-WH1,PROD1090,168,168
3511,Supplier,Jakarta-WH5,PROD1090,504,504
3512,Supplier,Jakarta-WH7,PROD1090,700,700
3513,Supplier,Jakarta-WH13,PROD1090,600,600
3514,Supplier,Bali-WH18,PROD1090,675,296
3515,Supplier,Surabaya-WH20,PROD1090,368,368
3516,Surabaya-WH1,Surabaya-WH10,PROD1121,700,147
3517,Surabaya-WH1,Bali-WH18,PROD1121,520,8
3518,Bandung-WH3,Jakarta-WH2,PROD1121,484,50
3519,Bandung-WH3,Jakarta-WH14,PROD1121,648,33
3520,Bandung-WH3,Bandung-WH16,PROD1121,600,258
3521,Bandung-WH3,Bali-WH18,PROD1121,520,155
3522,Surabaya-WH4,Surabaya-WH8,PROD1121,408,101
3523,Jakarta-WH5,Jakarta-WH14,PROD1121,648,79
3524,Bandung-WH9,Bandung-WH6,PROD1121,225,159
3525,Bandung-WH9,Jakarta-WH13,PROD1121,504,64
3526,Bandung-WH9,Jakarta-WH14,PROD1121,648,41
3527,Bali-WH11,Bali-WH17,PROD1121,676,253
3528,Bali-WH11,Bali-WH18,PROD1121,520,79
3529,Jakarta-WH12,Jakarta-WH7,PROD1121,230,52
3530,Jakarta-WH12,Jakarta-WH14,PROD1121,648,207
3531,Surabaya-WH15,Surabaya-WH8,PROD1121,408,139
3532,Surabaya-WH15,Surabaya-WH10,PROD1121,700,166
3533,Surabaya-WH19,Bali-WH18,PROD1121,520,179
3534,Surabaya-WH20,Surabaya-WH10,PROD1121,700,90
3535,Supplier,Surabaya-WH1,PROD1121,432,432
3536,Supplier,Bandung-WH3,PROD1121,92,92
3537,Supplier,Surabaya-WH4,PROD1121,25,25
3538,Supplier,Jakarta-WH5,PROD1121,288,288
3539,Supplier,Bali-WH11,PROD1121,408,408
3540,Supplier,Jakarta-WH12,PROD1121,625,625
3541,Supplier,Surabaya-WH15,PROD1121,360,360
3542,Supplier,Bandung-WH16,PROD1121,600,304
3543,Supplier,Surabaya-WH20,PROD1121,625,625
3544,Surabaya-WH1,Surabaya-WH15,PROD1051,442,62
3545,Surabaya-WH1,Bali-WH18,PROD1051,725,366
3546,Bandung-WH3,Jakarta-WH5,PROD1051,720,78
3547,Bandung-WH6,Jakarta-WH5,PROD1051,720,113
3548,Jakarta-WH7,Jakarta-WH5,PROD1051,720,40
3549,Jakarta-WH7,Jakarta-WH13,PROD1051,96,83
3550,Surabaya-WH8,Surabaya-WH4,PROD1051,192,99
3551,Surabaya-WH8,Jakarta-WH5,PROD1051,720,16
3552,Surabaya-WH8,Surabaya-WH15,PROD1051,442,117
3553,Bandung-WH9,Jakarta-WH2,PROD1051,625,76
3554,Surabaya-WH10,Surabaya-WH15,PROD1051,442,81
3555,Surabaya-WH10,Surabaya-WH20,PROD1051,625,129
3556,Bali-WH11,Bali-WH17,PROD1051,216,187
3557,Bali-WH11,Bali-WH18,PROD1051,725,46
3558,Jakarta-WH12,Jakarta-WH2,PROD1051,625,290
3559,Jakarta-WH12,Jakarta-WH5,PROD1051,720,93
3560,Bandung-WH16,Jakarta-WH5,PROD1051,720,174
3561,Bandung-WH16,Jakarta-WH14,PROD1051,225,215
3562,Surabaya-WH19,Surabaya-WH20,PROD1051,625,194
3563,Supplier,Surabaya-WH1,PROD1051,494,494
3564,Supplier,Bandung-WH3,PROD1051,120,120
3565,Supplier,Bandung-WH6,PROD1051,168,168
3566,Supplier,Jakarta-WH7,PROD1051,702,702
3567,Supplier,Bali-WH11,PROD1051,648,648
3568,Supplier,Bandung-WH16,PROD1051,520,447
3569,Surabaya-WH4,Surabaya-WH1,PROD1031,550,72
3570,Surabaya-WH4,Surabaya-WH15,PROD1031,500,75
3571,Surabaya-WH4,Surabaya-WH19,PROD1031,525,80
3572,Bandung-WH6,Bandung-WH3,PROD1031,750,389
3573,Jakarta-WH7,Jakarta-WH2,PROD1031,650,121
3574,Surabaya-WH8,Surabaya-WH15,PROD1031,500,39
3575,Bandung-WH9,Bandung-WH16,PROD1031,300,6
3576,Surabaya-WH10,Bandung-WH3,PROD1031,750,86
3577,Surabaya-WH10,Surabaya-WH19,PROD1031,525,23
3578,Surabaya-WH10,Surabaya-WH20,PROD1031,425,306
3579,Bali-WH11,Bandung-WH3,PROD1031,750,102
3580,Bali-WH11,Bandung-WH16,PROD1031,300,79
3581,Bali-WH11,Bali-WH17,PROD1031,812,145
3582,Bali-WH11,Bali-WH18,PROD1031,264,113
3583,Jakarta-WH13,Jakarta-WH2,PROD1031,650,178
3584,Jakarta-WH14,Jakarta-WH2,PROD1031,650,84
3585,Jakarta-WH14,Jakarta-WH5,PROD1031,338,114
3586,Jakarta-WH14,Jakarta-WH12,PROD1031,575,196
3587,Jakarta-WH14,Bandung-WH16,PROD1031,300,84
3588,Supplier,Surabaya-WH4,PROD1031,84,84
3589,Supplier,Jakarta-WH7,PROD1031,52,52
3590,Supplier,Surabaya-WH8,PROD1031,644,644
3591,Supplier,Surabaya-WH10,PROD1031,312,312
3592,Supplier,Bali-WH11,PROD1031,78,78
3593,Supplier,Jakarta-WH13,PROD1031,125,125
3594,Supplier,Jakarta-WH14,PROD1031,24,24
3595,Supplier,Bali-WH17,PROD1031,812,392
3596,Surabaya-WH4,Surabaya-WH1,PROD1074,550,94
3597,Surabaya-WH4,Jakarta-WH14,PROD1074,600,354
3598,Bandung-WH6,Jakarta-WH5,PROD1074,450,85
3599,Bandung-WH6,Jakarta-WH14,PROD1074,600,46
3600,Bandung-WH6,Bandung-WH16,PROD1074,225,125
3601,Jakarta-WH7,Jakarta-WH2,PROD1074,494,87
3602,Jakarta-WH7,Jakarta-WH13,PROD1074,660,101
3603,Surabaya-WH8,Surabaya-WH10,PROD1074,475,102
3604,Surabaya-WH8,Jakarta-WH13,PROD1074,660,169
3605,Bandung-WH9,Jakarta-WH2,PROD1074,494,216
3606,Bandung-WH9,Jakarta-WH14,PROD1074,600,24
3607,Jakarta-WH12,Jakarta-WH14,PROD1074,600,80
3608,Surabaya-WH15,Jakarta-WH14,PROD1074,600,79
3609,Surabaya-WH15,Surabaya-WH20,PROD1074,338,36
3610,Bali-WH17,Bandung-WH3,PROD1074,667,167
3611,Bali-WH18,Bandung-WH3,PROD1074,667,23
3612,Bali-WH18,Bali-WH11,PROD1074,200,12
3613,Bali-WH18,Bandung-WH16,PROD1074,225,83
3614,Surabaya-WH19,Jakarta-WH2,PROD1074,494,10
3615,Supplier,Surabaya-WH4,PROD1074,345,345
3616,Supplier,Jakarta-WH7,PROD1074,390,390
3617,Supplier,Surabaya-WH8,PROD1074,667,667
3618,Supplier,Bandung-WH9,PROD1074,418,418
3619,Supplier,Jakarta-WH12,PROD1074,450,450
3620,Supplier,Surabaya-WH19,PROD1074,432,432
3621,Supplier,Surabaya-WH20,PROD1074,338,134
3622,Bandung-WH3,Jakarta-WH5,PROD1080,550,3
3623,Bandung-WH6,Jakarta-WH2,PROD1080,690,191
3624,Jakarta-WH7,Jakarta-WH2,PROD1080,690,183
3625,Surabaya-WH8,Surabaya-WH4,PROD1080,672,45
3626,Surabaya-WH8,Surabaya-WH15,PROD1080,400,277
3627,Surabaya-WH10,Jakarta-WH5,PROD1080,550,284
3628,Jakarta-WH12,Jakarta-WH2,PROD1080,690,108
3629,Jakarta-WH13,Jakarta-WH2,PROD1080,690,81
3630,Jakarta-WH14,Jakarta-WH2,PROD1080,690,41
3631,Bali-WH17,Surabaya-WH4,PROD1080,672,48
3632,Bali-WH18,Surabaya-WH1,PROD1080,546,63
3633,Bali-WH18,Surabaya-WH4,PROD1080,672,164
3634,Bali-WH18,Bandung-WH9,PROD1080,575,83
3635,Bali-WH18,Bali-WH11,PROD1080,116,19
3636,Bali-WH18,Bandung-WH16,PROD1080,300,139
3637,Surabaya-WH19,Surabaya-WH1,PROD1080,546,349
3638,Surabaya-WH19,Jakarta-WH2,PROD1080,690,24
3639,Surabaya-WH20,Surabaya-WH4,PROD1080,672,144
3640,Surabaya-WH20,Jakarta-WH5,PROD1080,550,65
3641,Supplier,Jakarta-WH7,PROD1080,672,672
3642,Supplier,Surabaya-WH8,PROD1080,550,550
3643,Supplier,Bandung-WH9,PROD1080,575,207
3644,Supplier,Surabaya-WH10,PROD1080,480,480
3645,Supplier,Jakarta-WH12,PROD1080,75,75
3646,Supplier,Jakarta-WH13,PROD1080,450,450
3647,Supplier,Bali-WH17,PROD1080,48,48
3648,Supplier,Bali-WH18,PROD1080,700,700
3649,Supplier,Surabaya-WH19,PROD1080,416,416
3650,Supplier,Surabaya-WH20,PROD1080,720,720
3651,Surabaya-WH1,Surabaya-WH4,PROD1128,480,248
3652,Surabaya-WH1,Surabaya-WH8,PROD1128,384,20
3653,Surabaya-WH1,Surabaya-WH19,PROD1128,600,65
3654,Jakarta-WH2,Jakarta-WH5,PROD1128,288,19
3655,Bandung-WH3,Bandung-WH6,PROD1128,780,406
3656,Jakarta-WH7,Surabaya-WH4,PROD1128,480,74
3657,Jakarta-WH7,Jakarta-WH5,PROD1128,288,6
3658,Bandung-WH9,Bandung-WH6,PROD1128,780,108
3659,Bandung-WH9,Surabaya-WH19,PROD1128,600,320
3660,Bali-WH11,Surabaya-WH4,PROD1128,480,88
3661,Bali-WH11,Surabaya-WH10,PROD1128,576,150
3662,Jakarta-WH12,Surabaya-WH15,PROD1128,696,21
3663,Jakarta-WH13,Surabaya-WH15,PROD1128,696,332
3664,Jakarta-WH14,Surabaya-WH15,PROD1128,696,124
3665,Jakarta-WH14,Surabaya-WH19,PROD1128,600,63
3666,Bandung-WH16,Bandung-WH6,PROD1128,780,52
3667,Bali-WH17,Surabaya-WH8,PROD1128,384,116
3668,Bali-WH17,Bali-WH18,PROD1128,225,84
3669,Surabaya-WH20,Surabaya-WH15,PROD1128,696,161
3670,Supplier,Surabaya-WH1,PROD1128,644,644
3671,Supplier,Bandung-WH3,PROD1128,192,192
